Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCW42,OUT045,3753.0000993630574
NCX06,OUT049,2736.9684298755196
FDC37,OUT027,3175.3359881578954
FDZ14,OUT018,1936.508247826087
DRG49,OUT049,3593.1412351254485
NCG06,OUT045,4131.97843786982
DRC36,OUT045,2997.4076790419153
FDV21,OUT019,286.4177705128203
FDB53,OUT046,2539.394235877862
DRP47,OUT019,542.975539597315
FDA14,OUT013,2346.648786938777
DRC24,OUT035,2539.394235877862
FDW21,OUT018,1509.4323129186605
NCH29,OUT046,1554.007075641026
FDU58,OUT013,3087.5075112820496
FDY27,OUT017,2736.9684298755196
FDV56,OUT035,1722.331611173185
FDT59,OUT046,4109.900606217616
FDB23,OUT046,3753.0000993630574
FDR49,OUT045,754.5960957264955
FDB03,OUT010,542.975539597315
FDN39,OUT045,2811.181403212852
FDX02,OUT027,5669.16335142857
FDQ16,OUT027,3175.3359881578954
FDU35,OUT018,1509.4323129186605
NCT29,OUT013,1936.508247826087
FDZ27,OUT046,754.5960957264955
FDN57,OUT017,2054.215706620209
FDA03,OUT018,2346.648786938777
FDZ36,OUT045,3389.2269793548367
NCU05,OUT013,1333.2154270916342
FDT39,OUT018,2346.648786938777
FDK60,OUT017,1554.007075641026
FDZ25,OUT017,2811.181403212852
FDG12,OUT046,2202.2990201117314
DRB01,OUT019,542.975539597315
NCC43,OUT027,5669.16335142857
FDX13,OUT019,542.975539597315
FDM22,OUT049,876.3205797979801
FDJ03,OUT027,1378.2631852760744
FDU14,OUT018,3327.952582926828
FDB33,OUT010,384.48867398374
FDP27,OUT046,3087.5075112820496
FDO38,OUT010,130.33349056603777
FDE28,OUT027,5669.16335142857
FDO27,OUT035,1554.007075641026
DRL23,OUT027,3175.3359881578954
FDS28,OUT046,876.3205797979801
FDX24,OUT013,1467.1630529801332
FDZ02,OUT035,1554.007075641026
FDL46,OUT045,1874.4309598591542
FDS60,OUT027,5669.16335142857
NCO06,OUT017,552.5502107784431
FDO16,OUT035,1467.1630529801332
FDC60,OUT049,1259.5490513157893
FDA48,OUT018,3327.952582926828
FDZ36,OUT027,5669.16335142857
FDK27,OUT045,2202.2990201117314
FDW23,OUT018,637.5735090128753
FDM14,OUT018,1509.4323129186605
FDM14,OUT013,1722.331611173185
FDW60,OUT018,2736.9684298755196
FDE21,OUT013,1874.4309598591542
NCM42,OUT035,1722.331611173185
FDY59,OUT010,230.0085918128655
DRI49,OUT049,1259.5490513157893
FDT28,OUT019,384.48867398374
FDQ22,OUT018,637.5735090128753
FDR60,OUT049,1259.5490513157893
FDC50,OUT019,230.0085918128655
FDV24,OUT013,2346.648786938777
DRF48,OUT010,542.975539597315
FDQ47,OUT046,552.5502107784431
DRN36,OUT049,1509.4323129186605
NCY06,OUT035,2054.215706620209
FDE52,OUT035,1333.2154270916342
NCB54,OUT045,2054.215706620209
NCF31,OUT035,2539.394235877862
FDJ08,OUT027,5669.16335142857
NCC07,OUT017,1722.331611173185
NCD19,OUT027,1378.2631852760744
FDL46,OUT049,1874.4309598591542
FDM20,OUT045,4109.900606217616
NCI06,OUT010,384.48867398374
DRM11,OUT035,4311.57625131579
NCH07,OUT018,2346.648786938777
FDS23,OUT013,1936.508247826087
FDO49,OUT018,754.5960957264955
FDS35,OUT049,1103.1862133333336
DRK39,OUT045,1467.1630529801332
DRI39,OUT049,876.3205797979801
FDV04,OUT017,2384.015126168224
NCN14,OUT035,2880.9695613636363
FDH08,OUT013,4109.900606217616
FDS20,OUT046,3389.2269793548367
FDV40,OUT049,1103.1862133333336
FDZ48,OUT010,230.0085918128655
FDS24,OUT027,2513.079854666666
FDK44,OUT049,2997.4076790419153
FDS48,OUT045,2539.394235877862
FDK26,OUT010,542.975539597315
FDD23,OUT045,3087.5075112820496
NCH54,OUT017,2811.181403212852
NCP14,OUT010,230.0085918128655
FDM60,OUT010,130.33349056603777
FDV24,OUT017,2384.015126168224
FDH08,OUT018,3327.952582926828
FDS12,OUT027,3175.3359881578954
FDR39,OUT027,5669.16335142857
FDP12,OUT027,1378.2631852760744
DRF60,OUT027,5669.16335142857
FDC09,OUT035,1722.331611173185
FDF50,OUT018,3087.5075112820496
FDG28,OUT035,4109.900606217616
NCE19,OUT017,876.3205797979801
NCM53,OUT010,230.0085918128655
NCN18,OUT049,1509.4323129186605
FDF32,OUT035,3087.5075112820496
FDF11,OUT013,4109.900606217616
DRI59,OUT049,3753.0000993630574
NCG54,OUT035,2811.181403212852
FDM44,OUT046,1722.331611173185
FDT57,OUT018,3327.952582926828
FDV24,OUT046,2384.015126168224
FDI50,OUT019,542.975539597315
FDS09,OUT035,754.5960957264955
NCC31,OUT027,4117.317712631578
FDQ07,OUT019,542.975539597315
FDC22,OUT017,3087.5075112820496
FDZ56,OUT046,2811.181403212852
FDZ40,OUT019,130.33349056603777
FDS46,OUT027,3175.3359881578954
DRD24,OUT045,2202.2990201117314
FDV45,OUT017,3087.5075112820496
FDL26,OUT045,2539.394235877862
FDA56,OUT018,1936.508247826087
FDN27,OUT046,1874.4309598591542
FDM20,OUT049,4109.900606217616
FDO16,OUT017,1467.1630529801332
FDL03,OUT035,2880.9695613636363
FDE58,OUT046,1874.4309598591542
FDI02,OUT027,3175.3359881578954
NCC55,OUT019,130.33349056603777
FDR03,OUT018,3327.952582926828
FDB14,OUT017,1333.2154270916342
FDR45,OUT013,4109.900606217616
NCN07,OUT017,2202.2990201117314
FDM51,OUT019,230.0085918128655
FDT52,OUT027,5669.16335142857
FDL26,OUT046,2539.394235877862
NCZ42,OUT046,4109.900606217616
DRI47,OUT019,384.48867398374
FDW40,OUT013,1936.508247826087
FDN34,OUT046,2811.181403212852
FDS01,OUT035,2736.9684298755196
NCG55,OUT045,1874.4309598591542
FDC11,OUT035,1333.2154270916342
FDX35,OUT018,3327.952582926828
NCB06,OUT046,2811.181403212852
FDR09,OUT019,542.975539597315
FDC53,OUT017,1554.007075641026
FDY45,OUT013,4131.97843786982
FDA22,OUT010,384.48867398374
FDE02,OUT035,1554.007075641026
FDW21,OUT045,1722.331611173185
FDV34,OUT046,1103.1862133333336
FDS59,OUT049,1509.4323129186605
NCW17,OUT017,2202.2990201117314
NCK54,OUT046,1874.4309598591542
FDG17,OUT019,542.975539597315
FDG35,OUT017,2997.4076790419153
FDD08,OUT010,130.33349056603777
NCO07,OUT017,3753.0000993630574
FDJ10,OUT010,286.4177705128203
FDW36,OUT017,1722.331611173185
FDW21,OUT010,230.0085918128655
FDY19,OUT017,1874.4309598591542
DRE03,OUT013,754.5960957264955
NCC55,OUT049,637.5735090128753
FDH52,OUT010,130.33349056603777
FDO09,OUT017,4311.57625131579
FDU43,OUT045,4109.900606217616
FDX09,OUT010,384.48867398374
FDH40,OUT019,230.0085918128655
FDW58,OUT017,1722.331611173185
FDC47,OUT017,3593.1412351254485
NCR41,OUT035,1554.007075641026
DRG49,OUT035,3593.1412351254485
FDC52,OUT027,4117.317712631578
FDY13,OUT046,1103.1862133333336
FDY35,OUT013,637.5735090128753
FDI35,OUT017,3389.2269793548367
NCU18,OUT049,2054.215706620209
FDY33,OUT018,2346.648786938777
FDC15,OUT027,4117.317712631578
FDU01,OUT049,2880.9695613636363
NCU42,OUT046,2811.181403212852
NCV29,OUT018,2736.9684298755196
NCY30,OUT017,2880.9695613636363
FDQ46,OUT049,1509.4323129186605
FDG58,OUT027,4117.317712631578
FDK33,OUT017,3753.0000993630574
NCD07,OUT045,1874.4309598591542
NCX29,OUT027,4117.317712631578
NCT42,OUT013,2346.648786938777
DRN59,OUT035,754.5960957264955
FDI44,OUT035,1333.2154270916342
FDA45,OUT049,2736.9684298755196
FDP31,OUT045,1103.1862133333336
FDY01,OUT046,1874.4309598591542
FDT09,OUT018,1936.508247826087
DRH03,OUT027,2513.079854666666
FDA36,OUT018,3087.5075112820496
NCF31,OUT017,2539.394235877862
FDG14,OUT049,2539.394235877862
FDG28,OUT027,5669.16335142857
FDU14,OUT049,4131.97843786982
FDY47,OUT019,286.4177705128203
FDI56,OUT049,1259.5490513157893
DRD01,OUT013,876.3205797979801
FDM22,OUT046,876.3205797979801
FDH33,OUT013,637.5735090128753
DRZ24,OUT013,1874.4309598591542
NCQ38,OUT046,1722.331611173185
FDO16,OUT027,2513.079854666666
FDU07,OUT027,4117.317712631578
NCB07,OUT013,2880.9695613636363
FDU48,OUT045,2054.215706620209
NCM43,OUT045,2811.181403212852
FDR31,OUT010,384.48867398374
DRK49,OUT018,637.5735090128753
NCI30,OUT010,542.975539597315
DRD60,OUT017,3389.2269793548367
NCG19,OUT046,3593.1412351254485
FDH12,OUT035,1722.331611173185
FDM32,OUT035,1333.2154270916342
FDM27,OUT035,2539.394235877862
NCU53,OUT027,4117.317712631578
NCQ18,OUT046,1554.007075641026
FDS10,OUT013,2736.9684298755196
FDB33,OUT027,4117.317712631578
FDI12,OUT013,1467.1630529801332
NCW42,OUT013,3753.0000993630574
NCC06,OUT018,1936.508247826087
FDW02,OUT017,2202.2990201117314
NCD43,OUT017,1722.331611173185
FDM57,OUT018,1259.5490513157893
FDA58,OUT017,3593.1412351254485
FDK56,OUT046,3389.2269793548367
FDP52,OUT045,4109.900606217616
FDW20,OUT018,1936.508247826087
FDS52,OUT049,1509.4323129186605
NCT29,OUT018,1936.508247826087
NCL54,OUT013,2736.9684298755196
FDC05,OUT045,3087.5075112820496
FDF34,OUT035,3087.5075112820496
FDP03,OUT027,3175.3359881578954
FDD32,OUT010,230.0085918128655
FDZ10,OUT045,2054.215706620209
FDZ40,OUT035,876.3205797979801
FDD51,OUT018,637.5735090128753
NCY30,OUT019,384.48867398374
FDP58,OUT017,3593.1412351254485
FDV49,OUT017,4311.57625131579
FDY24,OUT019,130.33349056603777
NCO55,OUT017,1722.331611173185
FDR13,OUT017,1874.4309598591542
FDS51,OUT017,876.3205797979801
FDP26,OUT045,1722.331611173185
NCB54,OUT027,3175.3359881578954
FDF32,OUT017,3087.5075112820496
FDN31,OUT018,3087.5075112820496
DRM48,OUT017,552.5502107784431
FDN20,OUT049,2811.181403212852
DRL01,OUT046,3593.1412351254485
FDV56,OUT049,1509.4323129186605
DRH13,OUT027,3175.3359881578954
FDA03,OUT017,2539.394235877862
FDF47,OUT027,5669.16335142857
FDX32,OUT046,2539.394235877862
FDX57,OUT049,1509.4323129186605
NCA30,OUT045,2880.9695613636363
FDO49,OUT013,754.5960957264955
FDL04,OUT019,230.0085918128655
DRM48,OUT035,552.5502107784431
FDR16,OUT013,3593.1412351254485
NCC19,OUT018,3087.5075112820496
NCE42,OUT045,4109.900606217616
FDY24,OUT017,876.3205797979801
FDH19,OUT049,2736.9684298755196
FDJ46,OUT013,2997.4076790419153
FDN45,OUT010,542.975539597315
FDY08,OUT035,2054.215706620209
FDZ37,OUT035,1467.1630529801332
NCT30,OUT045,754.5960957264955
DRY23,OUT018,637.5735090128753
NCZ30,OUT018,1936.508247826087
FDC44,OUT018,1874.4309598591542
FDB45,OUT035,1722.331611173185
FDY04,OUT013,2346.648786938777
FDM27,OUT046,2811.181403212852
FDZ43,OUT017,4109.900606217616
FDT39,OUT019,384.48867398374
NCC06,OUT019,286.4177705128203
FDL15,OUT027,4117.317712631578
FDL57,OUT017,4131.97843786982
FDU08,OUT046,1554.007075641026
FDK40,OUT017,4311.57625131579
FDQ12,OUT010,542.975539597315
FDS48,OUT017,2539.394235877862
FDP09,OUT045,3753.0000993630574
FDW21,OUT049,1509.4323129186605
FDY25,OUT035,3389.2269793548367
DRE13,OUT017,1467.1630529801332
FDV43,OUT019,130.33349056603777
FDD22,OUT045,1722.331611173185
FDM46,OUT019,230.0085918128655
NCO30,OUT010,542.975539597315
FDM25,OUT046,2997.4076790419153
NCN41,OUT049,2054.215706620209
FDU24,OUT045,1467.1630529801332
FDZ50,OUT046,3389.2269793548367
FDP45,OUT013,4131.97843786982
NCM54,OUT045,2054.215706620209
FDW10,OUT019,384.48867398374
FDP20,OUT017,2054.215706620209
FDK32,OUT046,2539.394235877862
FDN52,OUT049,1259.5490513157893
FDM58,OUT045,1722.331611173185
FDZ46,OUT027,3175.3359881578954
NCA18,OUT018,1874.4309598591542
FDD35,OUT046,2202.2990201117314
NCK31,OUT035,754.5960957264955
FDI40,OUT027,2513.079854666666
FDT50,OUT019,230.0085918128655
NCT06,OUT046,2811.181403212852
FDT31,OUT035,2880.9695613636363
FDT45,OUT049,876.3205797979801
FDT13,OUT045,3087.5075112820496
FDO50,OUT045,1333.2154270916342
NCU18,OUT010,286.4177705128203
NCR54,OUT049,3087.5075112820496
NCO18,OUT018,2736.9684298755196
FDU09,OUT045,876.3205797979801
FDT13,OUT018,3087.5075112820496
FDE09,OUT046,1722.331611173185
NCK53,OUT019,230.0085918128655
FDG45,OUT049,3593.1412351254485
DRH15,OUT035,637.5735090128753
FDO21,OUT019,542.975539597315
FDD14,OUT027,5669.16335142857
FDC09,OUT046,1722.331611173185
FDH45,OUT027,1378.2631852760744
FDV32,OUT046,1103.1862133333336
FDG12,OUT035,1874.4309598591542
FDS32,OUT013,1936.508247826087
NCL55,OUT018,3327.952582926828
DRE01,OUT035,3593.1412351254485
DRE15,OUT049,1259.5490513157893
NCL42,OUT045,4109.900606217616
FDP31,OUT013,1103.1862133333336
FDN33,OUT018,1259.5490513157893
FDZ59,OUT046,2384.015126168224
FDE45,OUT010,384.48867398374
FDJ07,OUT013,1874.4309598591542
FDQ45,OUT018,3389.2269793548367
FDM33,OUT027,5669.16335142857
FDO15,OUT010,130.33349056603777
FDM46,OUT013,1467.1630529801332
FDR03,OUT045,3753.0000993630574
FDY49,OUT018,2346.648786938777
FDQ60,OUT045,1874.4309598591542
FDW10,OUT049,2736.9684298755196
FDO51,OUT049,637.5735090128753
FDJ40,OUT018,1509.4323129186605
FDS20,OUT018,3389.2269793548367
FDU45,OUT013,1874.4309598591542
FDV02,OUT035,2811.181403212852
FDN09,OUT046,4109.900606217616
NCM55,OUT027,5669.16335142857
FDN23,OUT018,2346.648786938777
FDY31,OUT010,384.48867398374
FDW03,OUT010,230.0085918128655
FDD14,OUT046,2880.9695613636363
FDV23,OUT017,2054.215706620209
DRI03,OUT045,2736.9684298755196
FDN13,OUT035,1554.007075641026
FDF45,OUT027,1378.2631852760744
FDU46,OUT035,1333.2154270916342
FDB57,OUT049,3753.0000993630574
FDV12,OUT049,1509.4323129186605
FDQ58,OUT013,2346.648786938777
NCA18,OUT017,1874.4309598591542
FDH52,OUT049,876.3205797979801
FDM24,OUT018,2346.648786938777
NCP43,OUT027,5669.16335142857
NCO18,OUT019,384.48867398374
FDM32,OUT017,1333.2154270916342
NCL07,OUT017,552.5502107784431
FDK03,OUT013,4131.97843786982
FDP59,OUT017,1722.331611173185
FDQ24,OUT049,4131.97843786982
FDQ16,OUT018,1509.4323129186605
FDU44,OUT013,2346.648786938777
FDH28,OUT010,130.33349056603777
FDV28,OUT019,130.33349056603777
FDM22,OUT045,876.3205797979801
FDR56,OUT046,3087.5075112820496
FDV39,OUT049,3087.5075112820496
FDU37,OUT019,130.33349056603777
FDQ11,OUT010,542.975539597315
FDX02,OUT045,3753.0000993630574
NCS42,OUT018,1259.5490513157893
FDY57,OUT027,2513.079854666666
FDB21,OUT049,3593.1412351254485
FDE28,OUT017,3593.1412351254485
FDQ55,OUT017,1874.4309598591542
FDA48,OUT049,3593.1412351254485
FDZ19,OUT045,2997.4076790419153
NCC43,OUT045,4131.97843786982
NCV18,OUT046,1467.1630529801332
NCA42,OUT018,2346.648786938777
FDY45,OUT046,4131.97843786982
NCC30,OUT045,2736.9684298755196
FDM57,OUT013,1333.2154270916342
FDL09,OUT010,384.48867398374
FDB09,OUT027,3175.3359881578954
FDT44,OUT035,1874.4309598591542
NCT06,OUT027,4117.317712631578
FDX26,OUT049,3389.2269793548367
FDK32,OUT013,2346.648786938777
DRA12,OUT046,2202.2990201117314
FDO46,OUT010,542.975539597315
FDE52,OUT013,1333.2154270916342
NCH42,OUT045,4109.900606217616
FDV08,OUT035,637.5735090128753
FDB47,OUT018,3327.952582926828
FDC28,OUT010,230.0085918128655
FDD22,OUT046,1874.4309598591542
FDS07,OUT027,3175.3359881578954
DRI13,OUT045,3753.0000993630574
FDG32,OUT018,3327.952582926828
FDU14,OUT017,4131.97843786982
FDD28,OUT019,130.33349056603777
NCP41,OUT017,1722.331611173185
FDS08,OUT049,2736.9684298755196
FDX47,OUT045,2384.015126168224
FDC53,OUT019,230.0085918128655
FDQ19,OUT035,4109.900606217616
FDL14,OUT045,2384.015126168224
FDM33,OUT019,542.975539597315
FDA51,OUT045,1874.4309598591542
FDZ27,OUT018,754.5960957264955
FDT04,OUT046,637.5735090128753
DRC13,OUT049,2202.2990201117314
FDR16,OUT027,5669.16335142857
FDQ03,OUT027,5669.16335142857
FDE38,OUT035,2384.015126168224
DRH23,OUT027,1378.2631852760744
FDT11,OUT019,542.975539597315
FDD09,OUT035,2736.9684298755196
FDR40,OUT045,1467.1630529801332
FDX07,OUT017,2880.9695613636363
FDR07,OUT035,1554.007075641026
FDA51,OUT017,1874.4309598591542
FDT59,OUT019,542.975539597315
FDF20,OUT017,3087.5075112820496
FDR13,OUT045,1874.4309598591542
FDY26,OUT049,3753.0000993630574
FDW04,OUT017,2054.215706620209
FDK52,OUT017,3593.1412351254485
FDN60,OUT049,2811.181403212852
FDM09,OUT019,384.48867398374
FDP46,OUT049,1259.5490513157893
FDB50,OUT019,130.33349056603777
NCQ29,OUT049,4311.57625131579
FDP16,OUT027,5669.16335142857
FDX33,OUT018,2346.648786938777
FDP07,OUT010,542.975539597315
FDN22,OUT046,4131.97843786982
FDF39,OUT049,4311.57625131579
FDS21,OUT017,876.3205797979801
NCM42,OUT013,1722.331611173185
FDK50,OUT019,384.48867398374
DRF13,OUT027,4117.317712631578
FDH35,OUT018,2346.648786938777
FDP60,OUT018,1509.4323129186605
DRJ49,OUT027,3175.3359881578954
NCT42,OUT019,384.48867398374
FDE38,OUT049,2384.015126168224
FDI04,OUT049,3087.5075112820496
NCH54,OUT045,2811.181403212852
FDT56,OUT049,876.3205797979801
DRD15,OUT018,3327.952582926828
FDV58,OUT013,2880.9695613636363
FDP21,OUT049,3087.5075112820496
FDH05,OUT013,3593.1412351254485
FDR10,OUT027,4117.317712631578
NCP06,OUT045,2539.394235877862
FDF33,OUT049,1509.4323129186605
DRK37,OUT013,3087.5075112820496
DRH49,OUT045,1333.2154270916342
FDT58,OUT013,2346.648786938777
FDD41,OUT018,1509.4323129186605
FDP40,OUT018,1509.4323129186605
FDM51,OUT027,2513.079854666666
FDO45,OUT010,230.0085918128655
FDW33,OUT010,230.0085918128655
FDY24,OUT045,876.3205797979801
FDB10,OUT010,542.975539597315
FDM40,OUT035,2054.215706620209
NCI06,OUT017,3389.2269793548367
FDW12,OUT019,384.48867398374
FDX48,OUT027,4117.317712631578
NCW05,OUT027,3175.3359881578954
FDX27,OUT017,1554.007075641026
DRM37,OUT045,3087.5075112820496
FDA38,OUT045,4109.900606217616
FDR36,OUT046,637.5735090128753
FDZ45,OUT046,3087.5075112820496
FDG05,OUT017,2811.181403212852
FDK28,OUT013,4311.57625131579
FDV47,OUT045,1333.2154270916342
FDN21,OUT045,2811.181403212852
FDP20,OUT027,3175.3359881578954
FDI35,OUT045,3389.2269793548367
DRY23,OUT013,637.5735090128753
FDA56,OUT017,2202.2990201117314
FDB09,OUT013,1936.508247826087
NCO26,OUT027,3175.3359881578954
FDQ49,OUT018,2346.648786938777
FDI52,OUT027,3175.3359881578954
FDZ44,OUT027,3175.3359881578954
FDZ09,OUT018,2346.648786938777
FDY03,OUT049,1874.4309598591542
NCG42,OUT017,2202.2990201117314
DRI13,OUT027,5669.16335142857
FDQ32,OUT013,1936.508247826087
FDW16,OUT035,1333.2154270916342
FDU27,OUT046,754.5960957264955
FDR28,OUT010,384.48867398374
FDQ49,OUT010,384.48867398374
FDS37,OUT046,1874.4309598591542
FDW26,OUT018,3327.952582926828
FDX12,OUT018,3327.952582926828
NCP06,OUT013,2346.648786938777
FDW45,OUT010,384.48867398374
NCN30,OUT049,1509.4323129186605
FDN24,OUT049,876.3205797979801
NCL41,OUT027,1378.2631852760744
FDR02,OUT019,230.0085918128655
FDD09,OUT010,384.48867398374
FDS33,OUT010,230.0085918128655
FDU22,OUT045,2054.215706620209
FDI53,OUT013,2346.648786938777
DRH01,OUT049,2736.9684298755196
FDX32,OUT013,1936.508247826087
NCP30,OUT018,637.5735090128753
FDB60,OUT045,3087.5075112820496
FDB14,OUT049,1259.5490513157893
NCP02,OUT035,876.3205797979801
FDJ10,OUT017,2054.215706620209
FDG34,OUT046,1722.331611173185
NCB18,OUT017,1333.2154270916342
FDM16,OUT049,1103.1862133333336
FDW25,OUT018,1259.5490513157893
FDB35,OUT010,230.0085918128655
DRN11,OUT013,1936.508247826087
FDF41,OUT019,542.975539597315
FDH16,OUT045,1333.2154270916342
NCQ50,OUT018,3327.952582926828
DRH23,OUT018,876.3205797979801
DRJ37,OUT013,2346.648786938777
DRJ24,OUT027,5669.16335142857
FDY16,OUT035,2880.9695613636363
FDQ27,OUT045,1722.331611173185
FDZ33,OUT045,2539.394235877862
FDF29,OUT045,2202.2990201117314
FDA08,OUT049,2811.181403212852
FDG31,OUT046,1103.1862133333336
FDE34,OUT019,542.975539597315
NCR30,OUT027,1378.2631852760744
FDV33,OUT035,4311.57625131579
DRZ24,OUT018,1936.508247826087
NCL54,OUT035,2997.4076790419153
FDR12,OUT049,2997.4076790419153
NCC54,OUT046,3593.1412351254485
DRN59,OUT013,754.5960957264955
FDX50,OUT019,230.0085918128655
FDV31,OUT027,5669.16335142857
NCA29,OUT027,4117.317712631578
FDW60,OUT049,2736.9684298755196
FDX08,OUT017,3389.2269793548367
DRD49,OUT013,3593.1412351254485
FDD33,OUT046,3593.1412351254485
FDW35,OUT013,637.5735090128753
FDJ36,OUT017,1722.331611173185
FDV51,OUT035,2811.181403212852
FDW36,OUT046,1722.331611173185
FDH35,OUT046,2811.181403212852
NCS30,OUT027,3175.3359881578954
FDN49,OUT017,637.5735090128753
FDL08,OUT018,3327.952582926828
FDI09,OUT013,3593.1412351254485
FDP19,OUT018,1936.508247826087
FDU21,OUT010,130.33349056603777
NCP41,OUT045,1722.331611173185
FDY10,OUT013,1874.4309598591542
FDP12,OUT018,552.5502107784431
NCN26,OUT049,1874.4309598591542
FDK44,OUT013,2997.4076790419153
FDC28,OUT049,1509.4323129186605
FDJ41,OUT027,5669.16335142857
NCT29,OUT035,2054.215706620209
NCH42,OUT019,542.975539597315
FDU60,OUT018,2346.648786938777
FDS02,OUT045,3087.5075112820496
FDC51,OUT046,2202.2990201117314
FDU03,OUT013,2880.9695613636363
FDX39,OUT045,3753.0000993630574
NCY05,OUT010,130.33349056603777
NCL06,OUT027,5669.16335142857
FDD32,OUT035,1333.2154270916342
NCN41,OUT045,2054.215706620209
NCX53,OUT049,2202.2990201117314
FDU57,OUT019,384.48867398374
FDQ23,OUT046,1722.331611173185
FDQ52,OUT045,4131.97843786982
FDC14,OUT045,637.5735090128753
FDY09,OUT035,2736.9684298755196
FDQ28,OUT045,2539.394235877862
FDV25,OUT046,3753.0000993630574
FDJ07,OUT035,1874.4309598591542
DRB25,OUT049,1509.4323129186605
FDK52,OUT019,542.975539597315
FDY52,OUT027,1378.2631852760744
FDB28,OUT046,3087.5075112820496
FDT36,OUT035,552.5502107784431
FDV25,OUT017,3753.0000993630574
NCN07,OUT027,3175.3359881578954
FDC57,OUT017,2880.9695613636363
FDQ03,OUT018,3327.952582926828
FDU23,OUT017,2811.181403212852
NCX41,OUT035,3753.0000993630574
NCD06,OUT035,754.5960957264955
FDW08,OUT045,1722.331611173185
NCU29,OUT017,2384.015126168224
NCE06,OUT013,2346.648786938777
FDV52,OUT010,286.4177705128203
FDB02,OUT017,2736.9684298755196
NCR18,OUT045,637.5735090128753
FDK16,OUT049,1509.4323129186605
NCQ29,OUT010,542.975539597315
FDZ01,OUT019,230.0085918128655
FDW27,OUT035,2384.015126168224
FDD17,OUT018,3327.952582926828
FDW39,OUT013,2736.9684298755196
DRH59,OUT045,1103.1862133333336
FDS52,OUT013,1722.331611173185
FDU40,OUT027,5669.16335142857
NCF54,OUT013,2997.4076790419153
FDH46,OUT045,1722.331611173185
NCP14,OUT049,1509.4323129186605
FDH50,OUT049,3389.2269793548367
DRF15,OUT010,384.48867398374
FDV27,OUT027,2513.079854666666
NCJ06,OUT049,2202.2990201117314
FDN02,OUT018,3327.952582926828
FDQ51,OUT049,754.5960957264955
FDQ07,OUT017,3593.1412351254485
FDS45,OUT049,1509.4323129186605
NCJ06,OUT045,2202.2990201117314
FDD36,OUT035,1874.4309598591542
FDY25,OUT045,3389.2269793548367
FDU52,OUT046,2384.015126168224
DRK47,OUT017,3593.1412351254485
NCL30,OUT017,2054.215706620209
FDN22,OUT035,4131.97843786982
NCF30,OUT027,3175.3359881578954
FDK03,OUT035,4131.97843786982
FDT45,OUT017,876.3205797979801
NCC54,OUT027,5669.16335142857
FDP08,OUT018,2880.9695613636363
FDU44,OUT046,2811.181403212852
DRG39,OUT035,876.3205797979801
FDU32,OUT049,2202.2990201117314
FDY27,OUT049,2736.9684298755196
