Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT04,OUT013,713.2807913405293
FDL58,OUT019,574.0706674969178
FDE52,OUT045,1379.7510611006376
FDW12,OUT035,2440.277623257917
FDL51,OUT017,3606.139573189085
NCY42,OUT027,3033.9762543634315
FDR07,OUT017,1535.4347229737975
FDN40,OUT045,2440.3020148217543
FDB35,OUT027,2702.231589718855
FDA22,OUT017,2499.9943316853546
NCL06,OUT046,4206.705178755044
FDI35,OUT013,3074.472042823449
NCW42,OUT045,3736.5683110700634
NCX06,OUT049,2997.792566305603
FDC37,OUT027,2896.6838358523964
FDZ14,OUT018,1965.1299484145306
DRG49,OUT049,3923.8619756492944
NCG06,OUT045,4129.397051488392
DRC36,OUT045,2865.519293853924
FDV21,OUT019,281.1185466992025
FDB53,OUT046,2515.5326494048245
DRP47,OUT019,575.4816257997792
FDA14,OUT013,2511.52162260703
DRC24,OUT035,2531.4920461664265
FDW21,OUT018,1629.7152602345284
NCH29,OUT046,1542.3192179251887
FDU58,OUT013,3130.7254296744
FDY27,OUT017,2894.330507388913
FDV56,OUT035,1662.4993589759079
FDT59,OUT046,3856.2382539828254
FDB23,OUT046,3801.1307060490067
FDR49,OUT045,762.5190867576015
FDB03,OUT010,575.7899834433155
FDN39,OUT045,2602.060500255192
FDX02,OUT027,5842.018148958554
FDQ16,OUT027,2892.935334662375
FDU35,OUT018,1566.1330160456412
NCT29,OUT013,2025.2495788414983
FDZ27,OUT046,803.506115505111
FDN57,OUT017,2036.667643276468
FDA03,OUT018,2452.154893923459
FDZ36,OUT045,3136.0958714203507
NCU05,OUT013,1420.5876140084606
FDT39,OUT018,2397.855348094041
FDK60,OUT017,1536.1570325212385
FDZ25,OUT017,2787.2554784482836
FDG12,OUT046,2075.6807132587214
DRB01,OUT019,498.48990936410524
NCC43,OUT027,5842.018148958554
FDX13,OUT019,572.9177195056993
FDM22,OUT049,865.8279634680293
FDJ03,OUT027,1067.022361994038
FDU14,OUT018,3825.692873815622
FDB33,OUT010,377.994391557904
FDP27,OUT046,3135.5618205516726
FDO38,OUT010,159.10483467128833
FDE28,OUT027,5842.018148958554
FDO27,OUT035,1507.0677242935694
DRL23,OUT027,2889.81487702497
FDS28,OUT046,989.0912443231064
FDX24,OUT013,1470.698915869119
FDZ02,OUT035,1532.314247908208
FDL46,OUT045,1897.8807124281284
FDS60,OUT027,4738.683547193044
NCO06,OUT017,589.1607704558221
FDO16,OUT035,1353.5388959012091
FDC60,OUT049,1364.8879747122544
FDA48,OUT018,3497.9208847307254
FDZ36,OUT027,5174.654543552226
FDK27,OUT045,2038.6584357441452
FDW23,OUT018,606.964603435789
FDM14,OUT018,1706.1167522392343
FDM14,OUT013,1657.140764309851
FDW60,OUT018,2823.1592279607908
FDE21,OUT013,1981.2040581000294
NCM42,OUT035,1663.2830230951836
FDY59,OUT010,227.41062520886533
DRI49,OUT049,1310.2276490140034
FDT28,OUT019,364.0622427074437
FDQ22,OUT018,610.6042844645527
FDR60,OUT049,1266.5235805388718
FDC50,OUT019,236.50519090488268
FDV24,OUT013,2441.8999922377616
DRF48,OUT010,488.5695251649738
FDQ47,OUT046,634.443984429689
DRN36,OUT049,1541.5391542129003
NCY06,OUT035,2009.8154928154804
FDE52,OUT035,1378.653383308907
NCB54,OUT045,2004.5603133106263
NCF31,OUT035,2452.9802067566534
FDJ08,OUT027,5186.3563977390395
NCC07,OUT017,1651.624283331191
NCD19,OUT027,1242.3818458648368
FDL46,OUT049,1962.7654740810387
FDM20,OUT045,3941.9466893971844
NCI06,OUT010,448.1284195746991
DRM11,OUT035,4216.3609693852595
NCH07,OUT018,2511.5817594108776
FDS23,OUT013,2056.869072288368
FDO49,OUT018,754.6402210948455
FDS35,OUT049,1069.5193963110596
DRK39,OUT045,1340.4792827112653
DRI39,OUT049,897.377884018161
FDV04,OUT017,2469.5274394760045
NCN14,OUT035,3032.526332770844
FDH08,OUT013,3857.6173909278136
FDS20,OUT046,3139.6816358575925
FDV40,OUT049,1142.7390675147224
FDZ48,OUT010,258.387497122912
FDS24,OUT027,2523.686268235995
FDK44,OUT049,2847.1731383995007
FDS48,OUT045,2523.0524736642874
FDK26,OUT010,488.07159868990203
FDD23,OUT045,3118.087258064722
NCH54,OUT017,2555.422983722183
NCP14,OUT010,240.61455987739373
FDM60,OUT010,130.5619123623596
FDV24,OUT017,2409.9098552440314
FDH08,OUT018,3644.663288346376
FDS12,OUT027,2999.608402413119
FDR39,OUT027,4838.017200717292
FDP12,OUT027,978.0478240047481
DRF60,OUT027,5842.018148958554
FDC09,OUT035,1651.4124097015851
FDF50,OUT018,3034.8482279918626
FDG28,OUT035,3934.400759773134
NCE19,OUT017,868.3141803657215
NCM53,OUT010,252.10659684335423
NCN18,OUT049,1731.4414341695044
FDF32,OUT035,3110.4732461579574
FDF11,OUT013,3937.6749584423997
DRI59,OUT049,3800.9257523598963
NCG54,OUT035,2766.8158197106413
FDM44,OUT046,1639.4779180781873
FDT57,OUT018,3690.757344863731
FDV24,OUT046,2441.8999922377616
FDI50,OUT019,572.7082851302762
FDS09,OUT035,771.5598728078845
NCC31,OUT027,4087.8273703840423
FDQ07,OUT019,575.4816257997792
FDC22,OUT017,3125.876517252822
FDZ56,OUT046,2802.8748114609466
FDZ40,OUT019,130.5619123623596
FDS46,OUT027,2934.2720116314817
DRD24,OUT045,2084.5056849560415
FDV45,OUT017,3092.5062223827736
FDL26,OUT045,2527.5352364581167
FDA56,OUT018,2015.6615504338622
FDN27,OUT046,1954.6337946362678
FDM20,OUT049,3952.396868108258
FDO16,OUT017,1338.1758245606463
FDL03,OUT035,2984.568800821578
FDE58,OUT046,1932.449543832407
FDI02,OUT027,2929.091258317818
NCC55,OUT019,130.5619123623596
FDR03,OUT018,3235.729126515817
FDB14,OUT017,1440.4996956214773
FDR45,OUT013,3946.1522869706428
NCN07,OUT017,2045.240077637632
FDM51,OUT019,248.37522205339528
FDT52,OUT027,5842.018148958554
FDL26,OUT046,2522.642608721954
NCZ42,OUT046,3936.278109845001
DRI47,OUT019,363.59479572614555
FDW40,OUT013,2106.3068263877303
FDN34,OUT046,2782.090483250554
FDS01,OUT035,2937.254051625329
NCG55,OUT045,1914.598528905877
FDC11,OUT035,1355.219290337288
FDX35,OUT018,3546.4416998673423
NCB06,OUT046,2581.8431649748272
FDR09,OUT019,575.4816257997792
FDC53,OUT017,1536.8001714440452
FDY45,OUT013,4140.4583163850875
FDA22,OUT010,385.6517677974847
FDE02,OUT035,1506.6153333335567
FDW21,OUT045,1635.7256138057212
FDV34,OUT046,1197.2254590183484
FDS59,OUT049,1663.4111710782731
NCW17,OUT017,2061.0253849088635
NCK54,OUT046,1951.4152536715533
FDG17,OUT019,572.7082851302762
FDG35,OUT017,2842.8329032602087
FDD08,OUT010,130.5619123623596
NCO07,OUT017,3603.9317982699285
FDJ10,OUT010,282.1618329938843
FDW36,OUT017,1649.8759387324096
FDW21,OUT010,239.78560065718318
FDY19,OUT017,1917.4921017418965
DRE03,OUT013,843.5609131426348
NCC55,OUT049,635.0847515327573
FDH52,OUT010,133.9443481727074
FDO09,OUT017,4050.8590046341355
FDU43,OUT045,3926.15259489463
FDX09,OUT010,424.856445887765
FDH40,OUT019,200.54211042318434
FDW58,OUT017,1650.1428443445861
FDC47,OUT017,3728.7717605286766
NCR41,OUT035,1489.556165059962
DRG49,OUT035,3922.596200369325
FDC52,OUT027,4059.907364809986
FDY13,OUT046,1203.6226720107732
FDY35,OUT013,732.7648378600685
FDI35,OUT017,3108.5534520701826
NCU18,OUT049,2103.540576387827
FDY33,OUT018,2524.8464075642346
FDC15,OUT027,4160.557592055092
FDU01,OUT049,3007.552715220494
NCU42,OUT046,2793.3253673896147
NCV29,OUT018,2825.727917042765
NCY30,OUT017,3013.3098689351505
FDQ46,OUT049,1747.3450975804851
FDG58,OUT027,4083.6789649990214
FDK33,OUT017,3601.227608286797
NCD07,OUT045,1888.5489956131862
NCX29,OUT027,4011.9854862935354
NCT42,OUT013,2443.247838550994
DRN59,OUT035,757.0962189277521
FDI44,OUT035,1272.0569540279078
FDA45,OUT049,2826.979651595607
FDP31,OUT045,1061.850472267815
FDY01,OUT046,1923.4186386034091
FDT09,OUT018,2056.372958991168
DRH03,OUT027,2808.7927904831995
FDA36,OUT018,3027.8339188859313
NCF31,OUT017,2421.8595156536867
FDG14,OUT049,2452.1207294068663
FDG28,OUT027,5842.018148958554
FDU14,OUT049,4096.450268305465
FDY47,OUT019,285.4482980739956
FDI56,OUT049,1382.6057226769312
DRD01,OUT013,1061.8632820830555
FDM22,OUT046,985.3848876053268
FDH33,OUT013,724.9688409148297
DRZ24,OUT013,1945.3867126522891
NCQ38,OUT046,1651.7566404123472
FDO16,OUT027,2339.9323796740555
FDU07,OUT027,4044.3507482114633
NCB07,OUT013,3016.3572534529335
FDU48,OUT045,2029.3482329104863
NCM43,OUT045,2657.666045065175
FDR31,OUT010,360.86070472838327
DRK49,OUT018,612.653034866964
NCI30,OUT010,575.186747107402
DRD60,OUT017,3058.7693586215983
NCG19,OUT046,3805.1723228256387
FDH12,OUT035,1650.8597409028494
FDM32,OUT035,1434.4470810904986
FDM27,OUT035,2521.894537759648
NCU53,OUT027,4245.038964487433
NCQ18,OUT046,1566.4453616571066
FDS10,OUT013,2915.8786420433544
FDB33,OUT027,4160.557592055092
FDI12,OUT013,1435.5923688947742
NCW42,OUT013,3743.7315066440606
NCC06,OUT018,2038.1990790583127
FDW02,OUT017,2013.7679211589402
NCD43,OUT017,1651.10411140117
FDM57,OUT018,1332.474842619949
FDA58,OUT017,3755.8136431532635
FDK56,OUT046,3138.430720210824
FDP52,OUT045,3850.4270245551393
FDW20,OUT018,2026.2887697224653
FDS52,OUT049,1617.8863053077248
NCT29,OUT018,1955.9194336887988
NCL54,OUT013,2892.6885274449683
FDC05,OUT045,3104.346711562798
FDF34,OUT035,3066.9226765641297
FDP03,OUT027,2982.6486681098304
FDD32,OUT010,191.78252102879077
FDZ10,OUT045,2014.2502029082991
FDZ40,OUT035,865.5396837437956
FDD51,OUT018,624.5562738044345
NCY30,OUT019,431.8950751478511
FDP58,OUT017,3574.1463073457126
FDV49,OUT017,4177.56225018957
FDY24,OUT019,130.5619123623596
NCO55,OUT017,1653.1460127432583
FDR13,OUT017,1915.2750328959073
FDS51,OUT017,991.2298298537333
FDP26,OUT045,1651.3121318628619
NCB54,OUT027,3010.8315472221893
FDF32,OUT017,3073.246374905244
FDN31,OUT018,3048.7252622560586
DRM48,OUT017,589.1607704558221
FDN20,OUT049,2784.0621914937215
DRL01,OUT046,3767.6233168540166
FDV56,OUT049,1655.165066354669
DRH13,OUT027,2893.6448391972544
FDA03,OUT017,2475.6737397301067
FDF47,OUT027,5842.018148958554
FDX32,OUT046,2520.875245625038
FDX57,OUT049,1532.5667051319335
NCA30,OUT045,3021.3735260623002
FDO49,OUT013,845.2677360878898
FDL04,OUT019,248.769016137015
DRM48,OUT035,594.317581230263
FDR16,OUT013,3555.0672846979082
NCC19,OUT018,3059.073663807032
NCE42,OUT045,3914.651106382423
FDY24,OUT017,868.3141803657215
FDH19,OUT049,2827.7313917242795
FDJ46,OUT013,2866.3748587275845
FDN45,OUT010,575.7899834433155
FDY08,OUT035,2030.828614271856
FDZ37,OUT035,1363.6913792034347
NCT30,OUT045,765.3126721540856
DRY23,OUT018,617.9377462482897
NCZ30,OUT018,2016.7081378416663
FDC44,OUT018,1861.4283509371162
FDB45,OUT035,1651.1266465150259
FDY04,OUT013,2605.153385802233
FDM27,OUT046,2565.4162647616504
FDZ43,OUT017,3887.512878092337
FDT39,OUT019,364.9632408276062
NCC06,OUT019,282.8404254818681
FDL15,OUT027,4083.6789649990214
FDL57,OUT017,4116.76252196902
FDU08,OUT046,1556.4790917997313
FDK40,OUT017,4175.772169717399
FDQ12,OUT010,573.0166427738125
FDS48,OUT017,2491.534231626101
FDP09,OUT045,3609.3681567523886
FDW21,OUT049,1566.8819456283863
FDY25,OUT035,3069.08420202852
DRE13,OUT017,1355.0695219175634
FDV43,OUT019,130.5619123623596
FDD22,OUT045,1745.7283003538137
FDM46,OUT019,235.43182137999736
NCO30,OUT010,474.29232024427506
FDM25,OUT046,2865.021884719291
NCN41,OUT049,2028.0220952786171
FDU24,OUT045,1449.0074401054321
FDZ50,OUT046,3140.603535284769
FDP45,OUT013,4098.171688124543
NCM54,OUT045,2008.0547914851434
FDW10,OUT019,425.33328321569735
FDP20,OUT017,2012.917485673107
FDK32,OUT046,2514.7812044594375
FDN52,OUT049,1367.6982715139802
FDM58,OUT045,1730.0874350555098
FDZ46,OUT027,2923.7913645398894
NCA18,OUT018,1868.7492132502646
FDD35,OUT046,2080.0830321693543
NCK31,OUT035,762.1279552531436
FDI40,OUT027,2842.339675420377
FDT50,OUT019,238.91042835469722
NCT06,OUT046,2620.8971810049034
FDT31,OUT035,2991.584071950254
FDT45,OUT049,865.4134423631766
FDT13,OUT045,3092.080202368067
FDO50,OUT045,1381.118215724901
NCU18,OUT010,280.13415506337054
NCR54,OUT049,3088.059713790476
NCO18,OUT018,2826.2121649582805
FDU09,OUT045,872.365590994791
FDT13,OUT018,3015.442404930334
FDE09,OUT046,1767.7692282895669
NCK53,OUT019,248.48637226958076
FDG45,OUT049,3554.9787181440797
DRH15,OUT035,676.4177905171314
FDO21,OUT019,572.7082851302762
FDD14,OUT027,5167.522636537923
FDC09,OUT046,1651.4124097015851
FDH45,OUT027,992.7697701696877
FDV32,OUT046,1155.5735816917304
FDG12,OUT035,1983.9769375959545
FDS32,OUT013,2096.2995893578727
NCL55,OUT018,3838.2538583758305
DRE01,OUT035,3832.021649156366
DRE15,OUT049,1269.3011396452898
NCL42,OUT045,3961.075260565043
FDP31,OUT013,1256.9347975115809
FDN33,OUT018,1444.5264749560865
FDZ59,OUT046,2537.9264869441613
FDE45,OUT010,429.41009412354515
FDJ07,OUT013,1998.7320165589708
FDQ45,OUT018,3025.8624688566483
FDM33,OUT027,5842.018148958554
FDO15,OUT010,150.04862333678548
FDM46,OUT013,1470.324928899906
FDR03,OUT045,3359.2289431645077
FDY49,OUT018,2665.602292572722
FDQ60,OUT045,1926.4116281228096
FDW10,OUT049,2813.9691291943595
FDO51,OUT049,684.9765467621737
FDJ40,OUT018,1651.0575411498357
FDS20,OUT018,3051.614398711975
FDU45,OUT013,1831.0675877766835
FDV02,OUT035,2763.48144378595
FDN09,OUT046,3947.814276266218
NCM55,OUT027,5174.654543552226
FDN23,OUT018,2376.1052197442523
FDY31,OUT010,363.5772460123517
FDW03,OUT010,240.220765793774
FDD14,OUT046,3036.4232658191618
FDV23,OUT017,1996.2576194478336
DRI03,OUT045,2888.684539247553
FDN13,OUT035,1568.3707956984972
FDF45,OUT027,1312.2060383946268
FDU46,OUT035,1361.923994919678
FDB57,OUT049,3755.5642259686074
FDV12,OUT049,1570.7710692341573
FDQ58,OUT013,2456.1506401347583
NCA18,OUT017,1887.6624807290711
FDH52,OUT049,992.8919591497641
FDM24,OUT018,2377.469352631079
NCP43,OUT027,4846.149000637361
NCO18,OUT019,427.81826637320796
FDM32,OUT017,1388.6867106874276
NCL07,OUT017,596.034686093381
FDK03,OUT013,4073.3586057384114
FDP59,OUT017,1645.0269696650582
FDQ24,OUT049,4089.0983914281633
FDQ16,OUT018,1650.7472065490772
FDU44,OUT013,2566.2100029257695
FDH28,OUT010,130.5619123623596
FDV28,OUT019,130.5619123623596
FDM22,OUT045,864.2482633684725
FDR56,OUT046,3105.589025595076
FDV39,OUT049,3072.3874168279935
FDU37,OUT019,175.41875651899406
FDQ11,OUT010,573.0166427738125
FDX02,OUT045,3755.064730637418
NCS42,OUT018,1440.741488875462
FDY57,OUT027,2809.1653637729282
FDB21,OUT049,3825.1035999637297
FDE28,OUT017,3740.035528938925
FDQ55,OUT017,1932.6730253208964
FDA48,OUT049,3673.5406268730726
FDZ19,OUT045,2860.2629250524146
NCC43,OUT045,3957.5712224101285
NCV18,OUT046,1366.2436911793786
NCA42,OUT018,2473.114702519122
FDY45,OUT046,4151.466065054471
NCC30,OUT045,2973.0932246522807
FDM57,OUT013,1431.7656595348653
FDL09,OUT010,384.49614334310155
FDB09,OUT027,2982.6486681098304
FDT44,OUT035,1932.5942176358474
NCT06,OUT027,4243.273019242048
FDX26,OUT049,3115.0250198020904
FDK32,OUT013,2523.0038377372584
DRA12,OUT046,2137.4201285766408
FDO46,OUT010,488.5695251649738
FDE52,OUT013,1433.3830253068236
NCH42,OUT045,3846.678089827922
FDV08,OUT035,622.2812831341298
FDB47,OUT018,3418.8506918444245
FDC28,OUT010,258.4986473390975
FDD22,OUT046,1911.9762861250724
FDS07,OUT027,2929.091258317818
DRI13,OUT045,3614.2406185856685
FDG32,OUT018,3538.593655278973
FDU14,OUT017,4050.972429858997
FDD28,OUT019,131.42140465845827
NCP41,OUT017,1661.5155568054681
FDS08,OUT049,2858.631766780387
FDX47,OUT045,2500.866605415571
FDC53,OUT019,248.22260756909833
FDQ19,OUT035,3941.8629043842902
FDL14,OUT045,2450.7459435755627
FDM33,OUT019,575.4816257997792
FDA51,OUT045,1879.3812069945304
FDZ27,OUT018,753.5522022315239
FDT04,OUT046,662.053327999851
DRC13,OUT049,2048.1620268267925
FDR16,OUT027,5842.018148958554
FDQ03,OUT027,5842.018148958554
FDE38,OUT035,2676.632212953985
DRH23,OUT027,1260.046398256401
FDT11,OUT019,487.37104134679487
FDD09,OUT035,3003.2193169797697
FDR40,OUT045,1338.5023822194912
FDX07,OUT017,3010.026290486718
FDR07,OUT035,1536.289526194468
FDA51,OUT017,1882.2003329258523
FDT59,OUT019,573.8572637498954
FDF20,OUT017,3093.865930780147
FDR13,OUT045,1913.5226053035553
FDY26,OUT049,3609.0777312512814
FDW04,OUT017,2015.283731287917
FDK52,OUT017,3734.1655856161397
FDN60,OUT049,2577.8368559240803
FDM09,OUT019,410.7016098671447
FDP46,OUT049,1365.379340277046
FDB50,OUT019,175.41875651899406
NCQ29,OUT049,4085.4251485883265
FDP16,OUT027,5842.018148958554
FDX33,OUT018,2473.6946183976747
FDP07,OUT010,503.3902070242847
FDN22,OUT046,3978.392584288458
FDF39,OUT049,4218.7271784343575
FDS21,OUT017,965.4221055499625
NCM42,OUT013,1658.3026598047427
FDK50,OUT019,382.0008754854014
DRF13,OUT027,4038.105034801718
FDH35,OUT018,2537.20398806292
FDP60,OUT018,1564.493255349088
DRJ49,OUT027,3014.5518443022297
NCT42,OUT019,364.9632408276062
FDE38,OUT049,2674.391735062034
FDI04,OUT049,3115.0891328177863
NCH54,OUT045,2569.0912749721583
FDT56,OUT049,913.4728926274527
DRD15,OUT018,3633.464979794742
FDV58,OUT013,3029.8820766693507
FDP21,OUT049,3127.9113304229877
FDH05,OUT013,3752.0749874631983
FDR10,OUT027,4216.023275679434
NCP06,OUT045,2509.0943878883963
FDF33,OUT049,1655.9487304739448
DRK37,OUT013,3138.6570535764586
DRH49,OUT045,1329.228905292788
FDT58,OUT013,2671.019838489316
FDD41,OUT018,1643.9341111079746
FDP40,OUT018,1712.962916111795
FDM51,OUT027,2849.586723839758
FDO45,OUT010,197.2084386053094
FDW33,OUT010,240.61455987739373
FDY24,OUT045,868.6599280010308
FDB10,OUT010,574.379025140454
FDM40,OUT035,2062.6866807418396
NCI06,OUT017,3063.764009301712
FDW12,OUT019,336.04582840379766
FDX48,OUT027,4087.8273703840423
NCW05,OUT027,2890.187450314698
FDX27,OUT017,1502.9391246610933
DRM37,OUT045,3100.837755427484
FDA38,OUT045,3932.91151183762
FDR36,OUT046,660.9125916871387
FDZ45,OUT046,3129.164896419764
FDG05,OUT017,2485.991220433606
FDK28,OUT013,4224.023197938302
FDV47,OUT045,1348.339968393619
FDN21,OUT045,2577.1245513514846
FDP20,OUT027,2999.23582912339
FDI35,OUT045,3108.4831950087064
DRY23,OUT013,726.3017326505847
FDA56,OUT017,2036.1070229705479
FDB09,OUT013,2029.1770255860706
NCO26,OUT027,2934.6445849212096
FDQ49,OUT018,2481.194724034286
FDI52,OUT027,2982.6486681098304
FDZ44,OUT027,2934.2720116314817
FDZ09,OUT018,2550.0116647716286
FDY03,OUT049,1904.8155433767733
NCG42,OUT017,2041.1554265992309
DRI13,OUT027,5842.018148958554
FDQ32,OUT013,2044.6352079749329
FDW16,OUT035,1380.2541793680543
FDU27,OUT046,802.5777287972431
FDR28,OUT010,381.7758571519056
FDQ49,OUT010,377.994391557904
FDS37,OUT046,1944.9589701844193
FDW26,OUT018,3491.0962306209562
FDX12,OUT018,3720.549965336497
NCP06,OUT013,2508.883690376684
FDW45,OUT010,363.09757876357895
NCN30,OUT049,1494.1107935255877
FDN24,OUT049,866.7207553925899
NCL41,OUT027,978.0478240047481
FDR02,OUT019,262.1645184327272
FDD09,OUT010,448.4373719934928
FDS33,OUT010,198.1784335289714
FDU22,OUT045,1980.3597042874242
FDI53,OUT013,2537.006768924537
DRH01,OUT049,2853.7330395667477
FDX32,OUT013,2140.5616149939947
NCP30,OUT018,611.1558297953766
FDB60,OUT045,3086.9717684354996
FDB14,OUT049,1446.0808775321982
NCP02,OUT035,869.5729542950045
FDJ10,OUT017,2029.8867203322404
FDG34,OUT046,1734.9169001890727
NCB18,OUT017,1360.2759770763598
FDM16,OUT049,1129.7732541575
FDW25,OUT018,1337.611428148051
FDB35,OUT010,220.9651039848077
DRN11,OUT013,2147.7454820488715
FDF41,OUT019,574.0706674969178
FDH16,OUT045,1368.3678141255434
NCQ50,OUT018,3453.2317632813874
DRH23,OUT018,872.7007924830722
DRJ37,OUT013,2458.727415827878
DRJ24,OUT027,5171.16028395029
FDY16,OUT035,3041.948956165513
FDQ27,OUT045,1652.540304531623
FDZ33,OUT045,2460.984972962601
FDF29,OUT045,2079.85394166128
FDA08,OUT049,2566.6089047352393
FDG31,OUT046,1147.0542726821632
FDE34,OUT019,464.0514235141529
NCR30,OUT027,1427.4931448313657
FDV33,OUT035,4187.27903070685
DRZ24,OUT018,1955.0794505467327
NCL54,OUT035,2868.2350926825934
FDR12,OUT049,2885.0728933109967
NCC54,OUT046,3840.5601606681616
DRN59,OUT013,839.4730570024313
FDX50,OUT019,264.03690344942027
FDV31,OUT027,4738.683547193044
NCA29,OUT027,4376.19387712727
FDW60,OUT049,2918.928295946769
FDX08,OUT017,3105.4312166689638
DRD49,OUT013,3800.3850297920994
FDD33,OUT046,3746.1654334801983
FDW35,OUT013,724.2165689116174
FDJ36,OUT017,1649.2004348623843
FDV51,OUT035,2688.6195494805365
FDW36,OUT046,1654.268166845171
FDH35,OUT046,2597.3213382897757
NCS30,OUT027,3014.9244175919575
FDN49,OUT017,604.7085561352452
FDL08,OUT018,3690.4142804919866
FDI09,OUT013,3838.2235851954606
FDP19,OUT018,1998.055951551369
FDU21,OUT010,130.5619123623596
NCP41,OUT045,1654.584527411567
FDY10,OUT013,1837.272027051191
FDP12,OUT018,588.6515476478085
NCN26,OUT049,1947.0362746650999
FDK44,OUT013,2846.0377979461073
FDC28,OUT049,1662.6353893695245
FDJ41,OUT027,5842.018148958554
NCT29,OUT035,1991.5104777525014
NCH42,OUT019,572.7082851302762
FDU60,OUT018,2605.738100825822
FDS02,OUT045,3117.605617695788
FDC51,OUT046,2077.843208700288
FDU03,OUT013,3049.05456909586
FDX39,OUT045,3607.0439699336566
NCY05,OUT010,130.5619123623596
NCL06,OUT027,5842.018148958554
FDD32,OUT035,1270.607023148851
NCN41,OUT045,1993.2508868480054
NCX53,OUT049,2153.009897165624
FDU57,OUT019,363.76568021830985
FDQ23,OUT046,1652.540304531623
FDQ52,OUT045,3967.8078389508523
FDC14,OUT045,624.9966740192519
FDY09,OUT035,2916.6863272693754
FDQ28,OUT045,2528.9906049122314
FDV25,OUT046,3732.5369125787624
FDJ07,OUT035,1943.577833987768
DRB25,OUT049,1652.3411798894542
FDK52,OUT019,575.4816257997792
FDY52,OUT027,1376.8681464475824
FDB28,OUT046,3117.5446603558607
FDT36,OUT035,594.1972565197782
FDV25,OUT017,3729.801292166004
NCN07,OUT027,3014.5518443022297
FDC57,OUT017,3021.1527863573547
FDQ03,OUT018,3605.63005268068
FDU23,OUT017,2726.317436136869
NCX41,OUT035,3609.482551627009
NCD06,OUT035,760.448956154225
FDW08,OUT045,1654.1298149136987
NCU29,OUT017,2415.1947845372338
NCE06,OUT013,2505.083899348855
FDV52,OUT010,269.4333993798829
FDB02,OUT017,2910.7060097548883
NCR18,OUT045,633.8301331578733
FDK16,OUT049,1491.6779651635588
NCQ29,OUT010,574.379025140454
FDZ01,OUT019,248.48637226958076
FDW27,OUT035,2494.2420838164085
FDD17,OUT018,3671.802933938141
FDW39,OUT013,2902.176941487892
DRH59,OUT045,1097.9082476421768
FDS52,OUT013,1644.983412944556
FDU40,OUT027,5742.627684707468
NCF54,OUT013,2825.461397420231
FDH46,OUT045,1651.8648006615977
NCP14,OUT049,1651.3121318628619
FDH50,OUT049,3132.9344323923165
DRF15,OUT010,368.69542635105574
FDV27,OUT027,2528.694725631798
NCJ06,OUT049,2043.1674611611247
FDN02,OUT018,3241.6932472490594
FDQ51,OUT049,776.1203054895677
FDQ07,OUT017,3663.623066370642
FDS45,OUT049,1652.540304531623
NCJ06,OUT045,2014.279533880024
FDD36,OUT035,1949.3128303648066
FDY25,OUT045,3121.926883808098
FDU52,OUT046,2445.6714654106822
DRK47,OUT017,3779.7628326250915
NCL30,OUT017,2012.266553217281
FDN22,OUT035,3972.109490720377
NCF30,OUT027,2999.608402413119
FDK03,OUT035,4107.745598422338
FDT45,OUT017,867.3355793282707
NCC54,OUT027,5842.018148958554
