Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX12,OUT018,2181.5519312784695
NCP06,OUT013,2181.3576507261932
FDW45,OUT010,2180.853202574074
NCN30,OUT049,2181.3102370232787
FDN24,OUT049,2181.2130471107826
NCL41,OUT027,2181.532803066226
FDR02,OUT019,2180.778601531195
FDD09,OUT010,2180.920808161054
FDS33,OUT010,2180.7435629535994
FDU22,OUT045,2181.2294020236827
FDI53,OUT013,2181.347765967407
DRH01,OUT049,2181.4201429367145
FDX32,OUT013,2181.3267707696737
NCP30,OUT018,2181.2175766804244
FDB60,OUT045,2181.3747219228776
FDB14,OUT049,2181.28274845514
NCP02,OUT035,2181.1423213228013
FDJ10,OUT017,2181.2527215062355
FDG34,OUT046,2181.2042292480014
NCB18,OUT017,2181.192481512986
FDM16,OUT049,2181.2717683231963
FDW25,OUT018,2181.2893811459035
FDB35,OUT010,2180.751337287781
DRN11,OUT013,2181.3083872924994
FDF41,OUT019,2180.9506323078176
FDH16,OUT045,2181.1897051363667
NCQ50,OUT018,2181.5022551800935
DRH23,OUT018,2181.205047348662
DRJ37,OUT013,2181.353058030101
DRJ24,OUT027,2181.7623977027997
FDY16,OUT035,2181.3351204348414
FDQ27,OUT045,2181.220276140685
FDZ33,OUT045,2181.273047480518
FDF29,OUT045,2181.2706841991444
FDA08,OUT049,2181.4136023236056
FDG31,OUT046,2181.128399234878
FDE34,OUT019,2180.8809034121164
NCR30,OUT027,2181.5917069488664
FDV33,OUT035,2181.4777930902974
DRZ24,OUT018,2181.3396350459275
NCL54,OUT035,2181.321570142153
FDR12,OUT049,2181.435198025128
NCC54,OUT046,2181.402775141973
DRN59,OUT013,2181.179541280205
FDX50,OUT019,2180.752513904521
FDV31,OUT027,2181.753870582617
NCA29,OUT027,2181.768176386992
FDW60,OUT049,2181.4460616743986
FDX08,OUT017,2181.3542129108755
DRD49,OUT013,2181.460804978944
FDD33,OUT046,2181.38205825259
FDW35,OUT013,2181.186961321994
FDJ36,OUT017,2181.191275401419
FDV51,OUT035,2181.3247983698343
FDW36,OUT046,2181.191346663427
FDH35,OUT046,2181.2874017868794
NCS30,OUT027,2181.6795754887203
FDN49,OUT017,2181.085411235975
FDL08,OUT018,2181.552922945439
FDI09,OUT013,2181.4782779155184
FDP19,OUT018,2181.3234402905687
FDU21,OUT010,2180.6491815664126
NCP41,OUT045,2181.232723527143
FDY10,OUT013,2181.291799243438
FDP12,OUT018,2181.208062762719
NCN26,OUT049,2181.3422994040634
FDK44,OUT013,2181.372089349548
FDC28,OUT049,2181.3229550153324
FDJ41,OUT027,2181.918784053646
NCT29,OUT035,2181.244657781518
NCH42,OUT019,2180.9673272878995
FDU60,OUT018,2181.4196304466955
FDS02,OUT045,2181.3351174951185
FDC51,OUT046,2181.232885203804
FDU03,OUT013,2181.3946907193717
FDX39,OUT045,2181.3945511632724
NCY05,OUT010,2180.666031032471
NCL06,OUT027,2181.898729755468
FDD32,OUT035,2181.1791590859057
NCN41,OUT045,2181.246905991302
NCX53,OUT049,2181.388391553778
FDU57,OUT019,2180.809995699217
FDQ23,OUT046,2181.1970085075795
FDQ52,OUT045,2181.4352509788955
FDC14,OUT045,2181.1137909879276
FDY09,OUT035,2181.3441902771883
FDQ28,OUT045,2181.3000645836196
FDV25,OUT046,2181.3838548372764
FDJ07,OUT035,2181.247389827787
DRB25,OUT049,2181.313624857239
FDK52,OUT019,2180.9400817026462
FDY52,OUT027,2181.5930851302655
FDB28,OUT046,2181.3313085701193
FDT36,OUT035,2181.086225572508
FDV25,OUT017,2181.4128507653836
NCN07,OUT027,2181.6962360832968
FDC57,OUT017,2181.3625221057073
FDQ03,OUT018,2181.529109970449
FDU23,OUT017,2181.3291995085897
NCX41,OUT035,2181.405548490506
NCD06,OUT035,2181.1073190260017
FDW08,OUT045,2181.191661161152
NCU29,OUT017,2181.291687682381
NCE06,OUT013,2181.358997753098
FDV52,OUT010,2180.7669312918238
FDB02,OUT017,2181.34267860722
NCR18,OUT045,2181.1245650027054
FDK16,OUT049,2181.2816106678106
NCQ29,OUT010,2181.007954450926
FDZ01,OUT019,2180.77551093188
FDW27,OUT035,2181.2740571517766
FDD17,OUT018,2181.5446347434577
FDW39,OUT013,2181.4011006525843
DRH59,OUT045,2181.1622873603237
FDS52,OUT013,2181.2867793263767
FDU40,OUT027,2181.8022054560984
NCF54,OUT013,2181.3930361348234
FDH46,OUT045,2181.2172591912395
NCP14,OUT049,2181.2973547666184
FDH50,OUT049,2181.4228187041513
DRF15,OUT010,2180.869786151691
FDV27,OUT027,2181.623498961109
NCJ06,OUT049,2181.34727769255
FDN02,OUT018,2181.47876224038
FDQ51,OUT049,2181.2298975137783
FDQ07,OUT017,2181.401309598609
FDS45,OUT049,2181.3240322575894
NCJ06,OUT045,2181.2495236486116
FDD36,OUT035,2181.2469923123917
FDY25,OUT045,2181.3511108541566
FDU52,OUT046,2181.2693656843767
DRK47,OUT017,2181.415452501999
NCL30,OUT017,2181.257174422721
FDN22,OUT035,2181.434354311025
